title,url,description
Travis Kelce arrives in Sydney: Australia goes crazy as Taylor Swift's Super Bowl hero boyfriend lands in Australia via private jet just in time for her sold-out Eras Tour concerts,https://www.dailymail.co.uk/tvshowbiz/article-13111003/Single-image-proves-Australia-gone-crazy-Taylor-Swifts-Super-Bowl-hero-boyfriend-arrives-Sydney-private-jet-just-time-sold-Eras-Tour-concerts.html,Taylor Swift's boyfriend Travis Kelce has touched down in Sydney.
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Travis Kelce arrives in Sydney: Australia goes crazy as Taylor Swift's Super Bowl hero boyfriend lands in Australia via private jet just in time for her sold-out Eras Tour concerts,https://www.dailymail.co.uk/tvshowbiz/article-13111003/Single-image-proves-Australia-gone-crazy-Taylor-Swifts-Super-Bowl-hero-boyfriend-arrives-Sydney-private-jet-just-time-sold-Eras-Tour-concerts.html,Taylor Swift's boyfriend Travis Kelce has touched down in Sydney.
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Travis Kelce arrives in Sydney: Australia goes crazy as Taylor Swift's Super Bowl hero boyfriend lands in Australia via private jet just in time for her sold-out Eras Tour concerts,https://www.dailymail.co.uk/tvshowbiz/article-13111003/Single-image-proves-Australia-gone-crazy-Taylor-Swifts-Super-Bowl-hero-boyfriend-arrives-Sydney-private-jet-just-time-sold-Eras-Tour-concerts.html,Taylor Swift's boyfriend Travis Kelce has touched down in Sydney.
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Breathtaking viewers are left 'heartbroken' and label ITV show 'one of the most distressing dramas I have ever seen' but hail 'heroic' NHS workers,https://www.dailymail.co.uk/news/article-13111171/Breathtaking-ITV-drama-NHS-workers-covid-pandemic.html,Viewers of the ITV show Breathtaking have been left 'heartbroken' after labelling the Covid-19 drama 'one of the most distressing' series they have ever watched. 
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Breathtaking viewers are left 'heartbroken' and label ITV show 'one of the most distressing dramas I have ever seen' but hail 'heroic' NHS workers,https://www.dailymail.co.uk/news/article-13111171/Breathtaking-ITV-drama-NHS-workers-covid-pandemic.html,Viewers of the ITV show Breathtaking have been left 'heartbroken' after labelling the Covid-19 drama 'one of the most distressing' series they have ever watched. 
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Breathtaking viewers are left 'heartbroken' and label ITV show 'one of the most distressing dramas I have ever seen' but hail 'heroic' NHS workers,https://www.dailymail.co.uk/news/article-13111171/Breathtaking-ITV-drama-NHS-workers-covid-pandemic.html,Viewers of the ITV show Breathtaking have been left 'heartbroken' after labelling the Covid-19 drama 'one of the most distressing' series they have ever watched. 
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Breathtaking viewers are left 'heartbroken' and label ITV show 'one of the most distressing dramas I have ever seen' but hail 'heroic' NHS workers,https://www.dailymail.co.uk/news/article-13111171/Breathtaking-ITV-drama-NHS-workers-covid-pandemic.html,Viewers of the ITV show Breathtaking have been left 'heartbroken' after labelling the Covid-19 drama 'one of the most distressing' series they have ever watched. 
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Breathtaking viewers are left 'heartbroken' and label ITV show 'one of the most distressing dramas I have ever seen' but hail 'heroic' NHS workers,https://www.dailymail.co.uk/news/article-13111171/Breathtaking-ITV-drama-NHS-workers-covid-pandemic.html,Viewers of the ITV show Breathtaking have been left 'heartbroken' after labelling the Covid-19 drama 'one of the most distressing' series they have ever watched. 
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Breathtaking viewers are left 'heartbroken' and label ITV show 'one of the most distressing dramas I have ever seen' but hail 'heroic' NHS workers,https://www.dailymail.co.uk/news/article-13111171/Breathtaking-ITV-drama-NHS-workers-covid-pandemic.html,Viewers of the ITV show Breathtaking have been left 'heartbroken' after labelling the Covid-19 drama 'one of the most distressing' series they have ever watched. 
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Breathtaking viewers are left 'heartbroken' and label ITV show 'one of the most distressing dramas I have ever seen' but hail 'heroic' NHS workers,https://www.dailymail.co.uk/news/article-13111171/Breathtaking-ITV-drama-NHS-workers-covid-pandemic.html,Viewers of the ITV show Breathtaking have been left 'heartbroken' after labelling the Covid-19 drama 'one of the most distressing' series they have ever watched. 
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Breathtaking viewers are left 'heartbroken' and label ITV show 'one of the most distressing dramas I have ever seen' but hail 'heroic' NHS workers,https://www.dailymail.co.uk/news/article-13111171/Breathtaking-ITV-drama-NHS-workers-covid-pandemic.html,Viewers of the ITV show Breathtaking have been left 'heartbroken' after labelling the Covid-19 drama 'one of the most distressing' series they have ever watched. 
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Breathtaking viewers are left 'heartbroken' and label ITV show 'one of the most distressing dramas I have ever seen' but hail 'heroic' NHS workers,https://www.dailymail.co.uk/news/article-13111171/Breathtaking-ITV-drama-NHS-workers-covid-pandemic.html,Viewers of the ITV show Breathtaking have been left 'heartbroken' after labelling the Covid-19 drama 'one of the most distressing' series they have ever watched. 
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Breathtaking viewers are left 'heartbroken' and label ITV show 'one of the most distressing dramas I have ever seen' but hail 'heroic' NHS workers,https://www.dailymail.co.uk/news/article-13111171/Breathtaking-ITV-drama-NHS-workers-covid-pandemic.html,Viewers of the ITV show Breathtaking have been left 'heartbroken' after labelling the Covid-19 drama 'one of the most distressing' series they have ever watched. 
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Hayden Panettiere sparks concern amng her fans as she cancels appearances on one-year anniversary of her brother Jansen's death,https://www.dailymail.co.uk/tvshowbiz/article-13111339/Hayden-Panettiere-cancels-appearances-anniversary-brother-death.html,"Hayden Panettiere's fans are concerned for her after she canceled her speaking engagements this week, in the wake of the one-year anniversary of her brother Jansen's death."
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Hayden Panettiere sparks concern amng her fans as she cancels appearances on one-year anniversary of her brother Jansen's death,https://www.dailymail.co.uk/tvshowbiz/article-13111339/Hayden-Panettiere-cancels-appearances-anniversary-brother-death.html,"Hayden Panettiere's fans are concerned for her after she canceled her speaking engagements this week, in the wake of the one-year anniversary of her brother Jansen's death."
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Hayden Panettiere sparks concern amng her fans as she cancels appearances on one-year anniversary of her brother Jansen's death,https://www.dailymail.co.uk/tvshowbiz/article-13111339/Hayden-Panettiere-cancels-appearances-anniversary-brother-death.html,"Hayden Panettiere's fans are concerned for her after she canceled her speaking engagements this week, in the wake of the one-year anniversary of her brother Jansen's death."
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Hayden Panettiere sparks concern amng her fans as she cancels appearances on one-year anniversary of her brother Jansen's death,https://www.dailymail.co.uk/tvshowbiz/article-13111339/Hayden-Panettiere-cancels-appearances-anniversary-brother-death.html,"Hayden Panettiere's fans are concerned for her after she canceled her speaking engagements this week, in the wake of the one-year anniversary of her brother Jansen's death."
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Hayden Panettiere sparks concern amng her fans as she cancels appearances on one-year anniversary of her brother Jansen's death,https://www.dailymail.co.uk/tvshowbiz/article-13111339/Hayden-Panettiere-cancels-appearances-anniversary-brother-death.html,"Hayden Panettiere's fans are concerned for her after she canceled her speaking engagements this week, in the wake of the one-year anniversary of her brother Jansen's death."
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Hayden Panettiere sparks concern amng her fans as she cancels appearances on one-year anniversary of her brother Jansen's death,https://www.dailymail.co.uk/tvshowbiz/article-13111339/Hayden-Panettiere-cancels-appearances-anniversary-brother-death.html,"Hayden Panettiere's fans are concerned for her after she canceled her speaking engagements this week, in the wake of the one-year anniversary of her brother Jansen's death."
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Hayden Panettiere sparks concern amng her fans as she cancels appearances on one-year anniversary of her brother Jansen's death,https://www.dailymail.co.uk/tvshowbiz/article-13111339/Hayden-Panettiere-cancels-appearances-anniversary-brother-death.html,"Hayden Panettiere's fans are concerned for her after she canceled her speaking engagements this week, in the wake of the one-year anniversary of her brother Jansen's death."
Liverpool 4-1 Luton Town: Injury-ravaged Reds score FOUR second-half goals as they come from behind to move clear at the top of the Premier League ,https://www.dailymail.co.uk/sport/football/article-13110131/Liverpool-4-1-Luton-Town-Reds-five-points-clear-Premier-League.html,"There was one word on the lips of all Liverpool fans at the start of last night: injuries. One fan had posted a clever edit of the Reds logo on social media before the match, adding bandaging to the legs of the famous Liver Bird, denoting a crisis of 10 crocked first-team players."
"'If you are reading this, I am dead': Author Wendy Mitchell, 68, dies after years documenting her brave battle with dementia
Sad news  ",https://www.dailymail.co.uk/news/article-13114159/Author-Wendy-Mitchell-dies-years-documenting-brave-battle-dementia-leaves-one-message-revealing-died-simply-deciding-not-eat-drink-more.html,"Author Wendy Mitchell has died years after documenting her brave battle with dementia, as she revealed her own refusal to eat or drink any more."
Hayden Panettiere sparks concern amng her fans as she cancels appearances on one-year anniversary of her brother Jansen's death,https://www.dailymail.co.uk/tvshowbiz/article-13111339/Hayden-Panettiere-cancels-appearances-anniversary-brother-death.html,"Hayden Panettiere's fans are concerned for her after she canceled her speaking engagements this week, in the wake of the one-year anniversary of her brother Jansen's death."
